Title,Authors,DOI,Date,Paper_URL
Transmission of SARS-CoV-2 from humans to animals and potential host adaptation,N/A,https://doi.org/10.1101/2020.11.16.384743,N/A,https://www.biorxiv.org/content/10.1101/2020.11.16.384743v2
Genome-wide analysis of Schistosoma mansoni reveals population structure and praziquantel drug selection pressure within Ugandan hot-spot communities,N/A,https://doi.org/10.1101/2022.01.25.477652,N/A,https://www.biorxiv.org/content/10.1101/2022.01.25.477652v1
Transcriptional mapping of the macaque retina and RPE-choroid reveals conserved inter-tissue transcription drivers and signaling pathways,N/A,https://doi.org/10.1101/2022.01.21.477280,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477280v3
Pleiotropic enhancers are ubiquitous regulatory elements in the human genome,N/A,https://doi.org/10.1101/2022.01.25.477532,N/A,https://www.biorxiv.org/content/10.1101/2022.01.25.477532v1
Modeling the longitudinal changes of ancestry diversity in the Million Veteran Program,N/A,https://doi.org/10.1101/2022.01.24.477583,N/A,https://www.biorxiv.org/content/10.1101/2022.01.24.477583v1
The chromosome-scale genome assembly of Jasminum sambac var. unifoliatum provide insights into the formation of floral fragrance,N/A,https://doi.org/10.1101/2022.01.25.477387,N/A,https://www.biorxiv.org/content/10.1101/2022.01.25.477387v1
High throughput RNA sequencing discovers symptomatic and latent viruses: an example from ornamental Hibiscus,N/A,https://doi.org/10.1101/2022.01.25.477650,N/A,https://www.biorxiv.org/content/10.1101/2022.01.25.477650v1
A human DNA methylation atlas reveals principles of cell type-specific methylation and identifies thousands of cell type-specific regulatory elements,N/A,https://doi.org/10.1101/2022.01.24.477547,N/A,https://www.biorxiv.org/content/10.1101/2022.01.24.477547v1
"Assembly and comparative analysis of the complete mitochondrial genome of three Macadamia species (M. integrifolia, M. ternifolia and M. tetraphylla)",N/A,https://doi.org/10.1101/2022.01.24.477484,N/A,https://www.biorxiv.org/content/10.1101/2022.01.24.477484v1
Species-informative SNP markers for characterising freshwater prawns of genus Macrobrachium in Cameroon,N/A,https://doi.org/10.1101/2022.01.24.477480,N/A,https://www.biorxiv.org/content/10.1101/2022.01.24.477480v1
The chromatin factor ROW cooperates with BEAF-32 in regulating long-range inducible genes,N/A,https://doi.org/10.1101/2021.03.08.434270,N/A,https://www.biorxiv.org/content/10.1101/2021.03.08.434270v3
Inversion of a topological domain leads to restricted changes in its gene expression and affects inter-domain communication,N/A,https://doi.org/10.1101/2022.01.24.477495,N/A,https://www.biorxiv.org/content/10.1101/2022.01.24.477495v1
Variant to function mapping at single-cell resolution through network propagation,N/A,https://doi.org/10.1101/2022.01.23.477426,N/A,https://www.biorxiv.org/content/10.1101/2022.01.23.477426v1
"An analysis of LysM domain function in LytE when fulfilling the D,L-endopeptidase requirement for viability in Bacillus subtilis",N/A,https://doi.org/10.1101/2022.01.12.475998,N/A,https://www.biorxiv.org/content/10.1101/2022.01.12.475998v2
Glucocorticoids Unmask Silent Non-Coding Genetic Risk Variants for Common Diseases,N/A,https://doi.org/10.1101/2021.12.01.470787,N/A,https://www.biorxiv.org/content/10.1101/2021.12.01.470787v2
Widespread transposon co-option in the Caenorhabditis germline regulatory network,N/A,https://doi.org/10.1101/2022.01.21.477252,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477252v1
Effects of Neonicotinoid Seed Treatments on Soil Microbial Gene Expression Vary with Time in an Agricultural Ecosystem,N/A,https://doi.org/10.1101/2022.01.20.477174,N/A,https://www.biorxiv.org/content/10.1101/2022.01.20.477174v1
Transcriptome-wide Association Study and eQTL colocalization identify potentially causal genes responsible for bone mineral density GWAS associations,N/A,https://doi.org/10.1101/2021.10.12.464046,N/A,https://www.biorxiv.org/content/10.1101/2021.10.12.464046v2
CRISPR-based targeted haplotype-resolved assemblies of a megabase region,N/A,https://doi.org/10.1101/2022.01.21.477044,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477044v1
Genetic variation at mouse and human ribosomal DNA influences associated epigenetic states,N/A,https://doi.org/10.1101/2021.06.10.447887,N/A,https://www.biorxiv.org/content/10.1101/2021.06.10.447887v2
Butterfly wings exhibit spatial variation in chromatin accessibility,N/A,https://doi.org/10.1101/2022.01.21.477190,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477190v1
Overestimated Polygenic Prediction due to Overlapping Subjects in Genetic Datasets,N/A,https://doi.org/10.1101/2022.01.19.476997,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476997v1
VCF2Prot: An Efficient and Parallel Tool for Generating Personalized Proteomes from VCF Files,N/A,https://doi.org/10.1101/2022.01.21.477084,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477084v1
Additive genetic effects in interacting species jointly determine the outcome of caterpillar herbivory,N/A,https://doi.org/10.1101/2022.01.20.476992,N/A,https://www.biorxiv.org/content/10.1101/2022.01.20.476992v1
Evolutionarily stable gene clusters shed light on the common grounds of pathogenicity in the Acinetobacter calcoaceticus-baumannii complex,N/A,https://doi.org/10.1101/2022.01.10.475602,N/A,https://www.biorxiv.org/content/10.1101/2022.01.10.475602v2
Genomes of the extinct Sicilian wolf reveal a complex history of isolation and admixture with ancient dogs,N/A,https://doi.org/10.1101/2022.01.21.477289,N/A,https://www.biorxiv.org/content/10.1101/2022.01.21.477289v1
Is single-step genomic REML with the algorithm for proven and young more computationally efficient when less generations of data are present?,N/A,https://doi.org/10.1101/2022.01.19.476983,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476983v1
Rice Pan-genome Array (RPGA): an efficient genotyping solution for pan-genome-based accelerated crop improvement in rice,N/A,https://doi.org/10.1101/2022.01.19.476884,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476884v1
Xeno-monitoring of molecular drivers of artemisinin and partner drug resistance in P. falciparum populations in malaria vectors across Cameroon,N/A,https://doi.org/10.1101/2022.01.19.476856,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476856v1
Developing all-in-one virus-like particles for Cas9 mRNA/single guide RNA co-delivery and aptamer-containing lentiviral vectors for improved gene expression,N/A,https://doi.org/10.1101/2022.01.19.476334,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476334v1
Ancient herpes simplex 1 genomes reveal recent viral structure in Eurasia,N/A,https://doi.org/10.1101/2022.01.19.476912,N/A,https://www.biorxiv.org/content/10.1101/2022.01.19.476912v1
"An atlas of amyloid aggregation: the impact of substitutions, insertions, deletions and truncations on amyloid beta fibril nucleation",N/A,https://doi.org/10.1101/2022.01.18.476804,N/A,https://www.biorxiv.org/content/10.1101/2022.01.18.476804v1
Machine learning guided signal enrichment for ultrasensitive plasma tumor burden monitoring,N/A,https://doi.org/10.1101/2022.01.17.476508,N/A,https://www.biorxiv.org/content/10.1101/2022.01.17.476508v1
Long read sequencing reveals sequential complex rearrangements driven by Hepatitis B virus integration,N/A,https://doi.org/10.1101/2021.12.09.471697,N/A,https://www.biorxiv.org/content/10.1101/2021.12.09.471697v3
Genetic control of KRAB-ZFP genes explains distal CpG-site methylation which associates with human disease phenotypes,N/A,https://doi.org/10.1101/2022.01.18.476742,N/A,https://www.biorxiv.org/content/10.1101/2022.01.18.476742v1
Genome sequence data reveal at least two distinct incursions of the tropical race 4 (TR4) variant of Fusarium wilt into South America,N/A,https://doi.org/10.1101/2022.01.17.476647,N/A,https://www.biorxiv.org/content/10.1101/2022.01.17.476647v2
MaveDB v2: a curated community database with over three million variant effects from multiplexed functional assays,N/A,https://doi.org/10.1101/2021.11.29.470445,N/A,https://www.biorxiv.org/content/10.1101/2021.11.29.470445v2
Prediction of evolutionary constraint by genomic annotations improves prioritization of causal variants in maize,N/A,https://doi.org/10.1101/2021.09.03.458856,N/A,https://www.biorxiv.org/content/10.1101/2021.09.03.458856v2
In vitro demonstration of broad host range mobile genetic elements transferring antibiotic resistance from the human microbiome,N/A,https://doi.org/10.1101/2022.01.18.476738,N/A,https://www.biorxiv.org/content/10.1101/2022.01.18.476738v1
Super-silencers regulated by chromatin interactions control apoptotic genes,N/A,https://doi.org/10.1101/2022.01.17.476559,N/A,https://www.biorxiv.org/content/10.1101/2022.01.17.476559v1
Genomic landscape of drug response reveals novel mediators of anthelmintic resistance,N/A,https://doi.org/10.1101/2021.11.12.465712,N/A,https://www.biorxiv.org/content/10.1101/2021.11.12.465712v3
"A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris",N/A,https://doi.org/10.1101/2022.01.16.476524,N/A,https://www.biorxiv.org/content/10.1101/2022.01.16.476524v1
Cell type-specific aging clocks to quantify aging and rejuvenation in regenerative regions of the brain,N/A,https://doi.org/10.1101/2022.01.10.475747,N/A,https://www.biorxiv.org/content/10.1101/2022.01.10.475747v2
A candidate gene cluster for the bioactive natural product gyrophoric acid in lichen-forming fungi,N/A,https://doi.org/10.1101/2022.01.14.475839,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.475839v1
Integrative in situ mapping of single-cell transcriptional states and tissue histopathology in an Alzheimer’s disease model,N/A,https://doi.org/10.1101/2022.01.14.476072,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.476072v1
Population genomic evidence of selection on structural variants in a natural hybrid zone,N/A,https://doi.org/10.1101/2022.01.14.476419,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.476419v1
Identification of a transcriptional signature found in multiple models of ASD and related disorders,N/A,https://doi.org/10.1101/2022.01.14.476375,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.476375v1
An ancient truncated duplication of the anti-Mullerian hormone receptor type 2 gene is a potential conserved master sex determinant in the Pangasiidae catfish family,N/A,https://doi.org/10.1101/2022.01.14.475871,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.475871v1
Mixing genome annotation methods in a comparative analysis inflates the apparent number of lineage-specific genes,N/A,https://doi.org/10.1101/2022.01.13.476251,N/A,https://www.biorxiv.org/content/10.1101/2022.01.13.476251v1
KLFDAPC: A Supervised Machine Learning Approach for Spatial Genetic Structure Analysis,N/A,https://doi.org/10.1101/2021.05.15.444294,N/A,https://www.biorxiv.org/content/10.1101/2021.05.15.444294v3
Three Reagents for in-Solution Enrichment of Ancient Human DNA at More than a Million SNPs,N/A,https://doi.org/10.1101/2022.01.13.476259,N/A,https://www.biorxiv.org/content/10.1101/2022.01.13.476259v1
Transposable elements contribute to the spatiotemporal microRNA landscape in human brain development,N/A,https://doi.org/10.1101/2022.01.14.476326,N/A,https://www.biorxiv.org/content/10.1101/2022.01.14.476326v1
The genomic basis of host and vector specificity in non-pathogenic trypanosomatids,N/A,https://doi.org/10.1101/2022.01.05.475049,N/A,https://www.biorxiv.org/content/10.1101/2022.01.05.475049v2
Neural ADMIXTURE: rapid population clustering with autoencoders,N/A,https://doi.org/10.1101/2021.06.27.450081,N/A,https://www.biorxiv.org/content/10.1101/2021.06.27.450081v4
In vivo single-cell profiling of lncRNAs during Ebola virus infection,N/A,https://doi.org/10.1101/2022.01.12.476002,N/A,https://www.biorxiv.org/content/10.1101/2022.01.12.476002v1
A survey on antimicrobial resistance genes of frequently used bacteria in kefir and yoghurt,N/A,https://doi.org/10.1101/2022.01.12.476061,N/A,https://www.biorxiv.org/content/10.1101/2022.01.12.476061v1
The draft genome sequence of Japanese rhinoceros beetle Trypoxylus dichotomus,N/A,https://doi.org/10.1101/2022.01.10.475740,N/A,https://www.biorxiv.org/content/10.1101/2022.01.10.475740v1
Towards routine employment of computational tools for antimicrobial resistance determination via high-throughput sequencing,N/A,https://doi.org/10.1101/2021.11.03.467126,N/A,https://www.biorxiv.org/content/10.1101/2021.11.03.467126v2
Complete pan-plastome sequences enable high resolution phylogenetic classification of sugar beet and closely related crop wild relatives,N/A,https://doi.org/10.1101/2021.10.08.463637,N/A,https://www.biorxiv.org/content/10.1101/2021.10.08.463637v3
"Multi-GBS: A massively multiplexed GBS-based protocol optimized for large, repetitive conifer genomes",N/A,https://doi.org/10.1101/2022.01.10.475685,N/A,https://www.biorxiv.org/content/10.1101/2022.01.10.475685v1
"A Cartography of Differential Gene Methylation in Myalgic Encephalomyelitis/Chronic Fatigue Syndrome: Different Network Roles in the Protein-Protein Interactions Network Play Different, Biologically Relevant, Roles",N/A,https://doi.org/10.1101/2021.12.20.473375,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473375v2
A Tm4sf1-Marked Subpopulation of Endothelial Stem/Progenitor Cells Identified by Lung Single-Cell Omics of Pulmonary Arterial Hypertension,N/A,https://doi.org/10.1101/2022.01.09.475566,N/A,https://www.biorxiv.org/content/10.1101/2022.01.09.475566v1
RNA-sequencing of human post-mortem hypothalamus and nucleus accumbens identifies expression profiles associated with obesity,N/A,https://doi.org/10.1101/2022.01.08.473382,N/A,https://www.biorxiv.org/content/10.1101/2022.01.08.473382v1
Day-night and seasonal variation of human gene expression across tissues,N/A,https://doi.org/10.1101/2021.02.28.433266,N/A,https://www.biorxiv.org/content/10.1101/2021.02.28.433266v2
Comparative cytogenomics reveals genome reshuffling and centromere repositioning in the legume tribe Phaseoleae,N/A,https://doi.org/10.1101/2021.08.06.455448,N/A,https://www.biorxiv.org/content/10.1101/2021.08.06.455448v2
Sensitive detection of DNA contamination in tumor samples via microhaplotypes,N/A,https://doi.org/10.1101/2020.12.18.423488,N/A,https://www.biorxiv.org/content/10.1101/2020.12.18.423488v2
Evaluation of an optimized protocol and Illumina ARTIC V4 primer pool for sequencing of SARS-CoV-2 using COVIDSeq™ and DRAGEN™ COVID Lineage App workflow,N/A,https://doi.org/10.1101/2022.01.07.475443,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475443v1
Cancer-driving mutations are enriched in genic regions intolerant to germline variation,N/A,https://doi.org/10.1101/2022.01.07.475416,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475416v1
Estimating Pan evolutionary history from nucleotide site patterns,N/A,https://doi.org/10.1101/2022.01.07.475438,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475438v1
Strict adherence to Mendel’s First Law across a large sample of human sperm genomes,N/A,https://doi.org/10.1101/2021.11.19.469261,N/A,https://www.biorxiv.org/content/10.1101/2021.11.19.469261v2
Delayed processing of blood samples impairs the accuracy of mRNA-based biomarkers,N/A,https://doi.org/10.1101/2022.01.07.475362,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475362v1
"Ecology, more than antibiotics consumption, is the major predictor for the global distribution of aminoglycoside-modifying enzymes",N/A,https://doi.org/10.1101/2022.01.07.475340,N/A,https://www.biorxiv.org/content/10.1101/2022.01.07.475340v1
Truncation of IFT80 causes early embryonic loss in cattle,N/A,https://doi.org/10.1101/2021.07.02.450952,N/A,https://www.biorxiv.org/content/10.1101/2021.07.02.450952v2
Selective whole genome amplification as a tool to enrich specimens with low Treponema pallidum genomic DNA copies for whole genome sequencing,N/A,https://doi.org/10.1101/2021.07.09.451864,N/A,https://www.biorxiv.org/content/10.1101/2021.07.09.451864v3
"Chromosome-scale assembly of the highly heterozygous genome of red clover (Trifolium pratense L.), an allogamous forage crop species",N/A,https://doi.org/10.1101/2022.01.06.475143,N/A,https://www.biorxiv.org/content/10.1101/2022.01.06.475143v1
Sperm exposure to accessory gland secretions alters the transcriptomic response of the endometrium in cattle,N/A,https://doi.org/10.1101/2022.01.06.475202,N/A,https://www.biorxiv.org/content/10.1101/2022.01.06.475202v1
Linked-Read Sequencing of Eight Falcons Reveals a Unique Genomic Architecture in Flux,N/A,https://doi.org/10.1101/2022.01.05.468466,N/A,https://www.biorxiv.org/content/10.1101/2022.01.05.468466v1
Endogenous retroviruses co-opted as divergently transcribed regulatory elements shape the regulatory landscape of embryonic stem cells,N/A,https://doi.org/10.1101/2021.06.11.448013,N/A,https://www.biorxiv.org/content/10.1101/2021.06.11.448013v3
Predictive Modeling of Pseudomonas syringae Virulence on Bean using Gradient Boosted Decision Trees,N/A,https://doi.org/10.1101/2021.05.27.445966,N/A,https://www.biorxiv.org/content/10.1101/2021.05.27.445966v2
The spatial landscape of gene expression isoforms in tissue sections,N/A,https://doi.org/10.1101/2020.08.24.252296,N/A,https://www.biorxiv.org/content/10.1101/2020.08.24.252296v2
Genomic Perspectives on the Emerging SARS-CoV-2 Omicron Variant,N/A,https://doi.org/10.1101/2022.01.05.474231,N/A,https://www.biorxiv.org/content/10.1101/2022.01.05.474231v1
The first sheep graph-based pan-genome reveals the spectrum of structural variations and their effects on tail phenotypes,N/A,https://doi.org/10.1101/2021.12.22.472709,N/A,https://www.biorxiv.org/content/10.1101/2021.12.22.472709v2
New genomic signals underlying the emergence of human proto-genes,N/A,https://doi.org/10.1101/2022.01.04.474757,N/A,https://www.biorxiv.org/content/10.1101/2022.01.04.474757v1
Understanding host response to infectious salmon anaemia virus in an Atlantic salmon cell line using single-cell RNA sequencing,N/A,https://doi.org/10.1101/2022.01.04.474990,N/A,https://www.biorxiv.org/content/10.1101/2022.01.04.474990v1
Insights from the genomes of four diploid Camelina spp.,N/A,https://doi.org/10.1101/2021.08.23.455123,N/A,https://www.biorxiv.org/content/10.1101/2021.08.23.455123v2
The evolution of widespread recombination suppression on the Dwarf Hamster (Phodopus) X chromosome,N/A,https://doi.org/10.1101/2021.11.15.468705,N/A,https://www.biorxiv.org/content/10.1101/2021.11.15.468705v3
Population genetics of transposable element load: a mechanistic account of observed overdispersion,N/A,https://doi.org/10.1101/2020.11.16.382945,N/A,https://www.biorxiv.org/content/10.1101/2020.11.16.382945v3
E.PAGE: A curated database and enrichment tool to predict gene modules associated with gene-environment interactions,N/A,https://doi.org/10.1101/2022.01.03.474848,N/A,https://www.biorxiv.org/content/10.1101/2022.01.03.474848v1
Systematic whole-genome sequencing reveals an unexpected diversity among actinomycetoma pathogens and provides insights into their antibacterial susceptibilities,N/A,https://doi.org/10.1101/2022.01.03.474876,N/A,https://www.biorxiv.org/content/10.1101/2022.01.03.474876v1
Local assembly of long reads enables phylogenomics of transposable elements in a polyploid cell line,N/A,https://doi.org/10.1101/2022.01.04.471818,N/A,https://www.biorxiv.org/content/10.1101/2022.01.04.471818v1
High-throughput analysis of ANRIL circRNA isoforms in human pancreatic islets,N/A,https://doi.org/10.1101/2022.01.03.474854,N/A,https://www.biorxiv.org/content/10.1101/2022.01.03.474854v1
A positive correlation between GC content and growth temperature in prokaryotes,N/A,https://doi.org/10.1101/2021.04.27.441598,N/A,https://www.biorxiv.org/content/10.1101/2021.04.27.441598v4
Revealing genomic changes responsible for cannabinoid receptor loss in parrots: mechanism and functional effects,N/A,https://doi.org/10.1101/2022.01.03.474805,N/A,https://www.biorxiv.org/content/10.1101/2022.01.03.474805v1
The First High-Quality Genome Assembly and Data Analysis of the Malaysian mahseer (Tor tambroides),N/A,https://doi.org/10.1101/2022.01.02.474749,N/A,https://www.biorxiv.org/content/10.1101/2022.01.02.474749v1
Reliance of neuronal gene expression on cohesin scales with chromatin loop length,N/A,https://doi.org/10.1101/2021.02.24.432639,N/A,https://www.biorxiv.org/content/10.1101/2021.02.24.432639v2
Cell-based screen identifies human type I interferon-stimulated regulators of Toxoplasma gondii Infection,N/A,https://doi.org/10.1101/2022.01.02.474728,N/A,https://www.biorxiv.org/content/10.1101/2022.01.02.474728v1
Whole genome sequencing of hematologically stained cells catapulted from Cell smears,N/A,https://doi.org/10.1101/2021.12.31.474675,N/A,https://www.biorxiv.org/content/10.1101/2021.12.31.474675v1
An Empirical Bayes Approach to Estimating Dynamic Models of Co-Regulated Gene Expression,N/A,https://doi.org/10.1101/2021.07.08.451684,N/A,https://www.biorxiv.org/content/10.1101/2021.07.08.451684v2
Learning the histone codes of gene regulation with large genomic windows and three-dimensional chromatin interactions using transformer,N/A,https://doi.org/10.1101/2021.12.30.472333,N/A,https://www.biorxiv.org/content/10.1101/2021.12.30.472333v1
Single-nuclei isoform RNA sequencing reveals combination patterns of transcript elements across human brain cell types,N/A,https://doi.org/10.1101/2021.12.29.474385,N/A,https://www.biorxiv.org/content/10.1101/2021.12.29.474385v1
First high-quality genome assembly data of sago palm (Metroxylon sagu Rottboll),N/A,https://doi.org/10.1101/2021.12.29.474478,N/A,https://www.biorxiv.org/content/10.1101/2021.12.29.474478v1
SoyFGB v2.0: a unique access to variations of Chinese Soybean Gene Bank (CNSGB) germplasm,N/A,https://doi.org/10.1101/2021.12.28.474253,N/A,https://www.biorxiv.org/content/10.1101/2021.12.28.474253v1
Genome-wide identification and expression analysis of the invertase gene family in common wheat (Triticum aestivum L.),N/A,https://doi.org/10.1101/2021.12.29.474404,N/A,https://www.biorxiv.org/content/10.1101/2021.12.29.474404v1
"Genome assembly, transcriptome and SNP database for chum salmon (Oncorhynchus keta)",N/A,https://doi.org/10.1101/2021.12.27.474290,N/A,https://www.biorxiv.org/content/10.1101/2021.12.27.474290v1
Deciphering sex-specific miRNAs as heat-recorders in zebrafish,N/A,https://doi.org/10.1101/2021.12.29.474410,N/A,https://www.biorxiv.org/content/10.1101/2021.12.29.474410v1
"Along the Bos Taurus genome, uncover candidate Imprinting Control Regions",N/A,https://doi.org/10.1101/2021.12.27.474271,N/A,https://www.biorxiv.org/content/10.1101/2021.12.27.474271v1
An empirical evaluation of genotype imputation of ancient DNA,N/A,https://doi.org/10.1101/2021.12.22.473913,N/A,https://www.biorxiv.org/content/10.1101/2021.12.22.473913v2
Influence of sequencing depth on the fidelity and sensitivity of 1%-5% low-frequency mutation detection and recommendation for standardization of sequencing depth,N/A,https://doi.org/10.1101/2021.12.26.474219,N/A,https://www.biorxiv.org/content/10.1101/2021.12.26.474219v1
Active enhancers strengthen insulation by RNA-mediated CTCF binding at TAD boundaries,N/A,https://doi.org/10.1101/2021.07.13.452118,N/A,https://www.biorxiv.org/content/10.1101/2021.07.13.452118v3
iLoci: Robust evaluation of genome content and organization for provisional and mature genome assemblies,N/A,https://doi.org/10.1101/2021.10.03.462917,N/A,https://www.biorxiv.org/content/10.1101/2021.10.03.462917v2
"Identifying mutations in sd1, Pi54 and Pi-ta, and positively selected genes of TN1, the first semidwarf rice in Green Revolution",N/A,https://doi.org/10.1101/2021.12.23.474023,N/A,https://www.biorxiv.org/content/10.1101/2021.12.23.474023v1
ROKET: Associating Somatic Mutation with Clinical Outcomes through Kernel Regression and Optimal Transport,N/A,https://doi.org/10.1101/2021.12.23.474064,N/A,https://www.biorxiv.org/content/10.1101/2021.12.23.474064v1
HuluFISH non-denaturing in situ detection of genomic DNA opened by CRISPR-Cas9 Nickase and Exonuclease,N/A,https://doi.org/10.1101/2021.12.23.473974,N/A,https://www.biorxiv.org/content/10.1101/2021.12.23.473974v1
Profiling subcellular localization of nuclear-encoded mitochondrial gene products in zebrafish,N/A,https://doi.org/10.1101/2021.12.22.473872,N/A,https://www.biorxiv.org/content/10.1101/2021.12.22.473872v1
Characterization of antibiotic resistance in clinical isolates of Klebsiella pneumoniae in Denmark,N/A,https://doi.org/10.1101/2021.12.20.473592,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473592v1
"Draft Genome of Cochliopodium minus (Amoebozoa): Insights into Its Complex Sexual Behavior, Across Domain Gene Acquisitions and Metazoan Type Signaling",N/A,https://doi.org/10.1101/2021.12.21.473654,N/A,https://www.biorxiv.org/content/10.1101/2021.12.21.473654v1
The Geometry of ATG-Walks of the Omicron SARS CoV-2 Virus RNAs,N/A,https://doi.org/10.1101/2021.12.20.473613,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473613v1
Antimicrobial resistance determinants in silage,N/A,https://doi.org/10.1101/2021.12.12.472282,N/A,https://www.biorxiv.org/content/10.1101/2021.12.12.472282v2
Esrrb is a cell cycle dependent XEN priming factor balancing between pluripotency and differentiation,N/A,https://doi.org/10.1101/2020.08.03.234112,N/A,https://www.biorxiv.org/content/10.1101/2020.08.03.234112v2
Estimating human mobility in Holocene Western Eurasia with large-scale ancient genomic data,N/A,https://doi.org/10.1101/2021.12.20.473345,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473345v1
Genomes of keystone Mortierella species lead to better in silico prediction of soil mycobiome functions from Taiwan’s offshore islands,N/A,https://doi.org/10.1101/2021.12.20.473467,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473467v1
Global FAW population genomic signature supports complex introduction events across the Old World,N/A,https://doi.org/10.1101/2020.06.12.147660,N/A,https://www.biorxiv.org/content/10.1101/2020.06.12.147660v4
Simultaneous CUT&Tag profiling of the accessible and silenced regulome in single cells,N/A,https://doi.org/10.1101/2021.12.19.473377,N/A,https://www.biorxiv.org/content/10.1101/2021.12.19.473377v1
Soil organic carbon fractionation and metagenomics pipeline to link carbon content and stability with microbial composition – First results investigating fungal endophytes,N/A,https://doi.org/10.1101/2021.12.19.473394,N/A,https://www.biorxiv.org/content/10.1101/2021.12.19.473394v1
Resistance to miltefosine results from amplification of the RTA3 floppase or inactivation of flippases in Candida parapsilosis,N/A,https://doi.org/10.1101/2021.12.16.473093,N/A,https://www.biorxiv.org/content/10.1101/2021.12.16.473093v2
The origins and functional effects of postzygotic mutations throughout the human lifespan,N/A,https://doi.org/10.1101/2021.12.20.473199,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473199v1
CRISPR-mediated Multiplexed Live Cell Imaging of Nonrepetitive Genomic Loci,N/A,https://doi.org/10.1101/2020.03.03.974923,N/A,https://www.biorxiv.org/content/10.1101/2020.03.03.974923v2
Genetic advantage and equality of opportunity in education: Two definitions and an empirical application,N/A,https://doi.org/10.1101/2021.12.14.472565,N/A,https://www.biorxiv.org/content/10.1101/2021.12.14.472565v1
The impact of Piscirickettsia Salmonis infection on genome-wide DNA methylation profile in Atlantic Salmon,N/A,https://doi.org/10.1101/2021.12.20.473279,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.473279v1
Haplotype-resolved inversion landscape reveals hotspots of mutational recurrence associated with genomic disorders,N/A,https://doi.org/10.1101/2021.12.20.472354,N/A,https://www.biorxiv.org/content/10.1101/2021.12.20.472354v1
"The genome of the Balearic shearwater (Puffinus mauretanicus), a Critically Endangered seabird: a valuable resource for evolutionary and conservation genomics",N/A,https://doi.org/10.1101/2021.12.17.473171,N/A,https://www.biorxiv.org/content/10.1101/2021.12.17.473171v1
Reviving ghost alleles: Genetically admixed coyotes along the American Gulf Coast are critical for saving the endangered red wolf,N/A,https://doi.org/10.1101/2021.12.18.473316,N/A,https://www.biorxiv.org/content/10.1101/2021.12.18.473316v1
Epithelial cells of the intestine acquire cell-intrinsic inflammation signatures during ageing,N/A,https://doi.org/10.1101/2021.12.19.473357,N/A,https://www.biorxiv.org/content/10.1101/2021.12.19.473357v1
Strategies of tolerance reflected in two North American maple genomes,N/A,https://doi.org/10.1101/2021.07.19.452996,N/A,https://www.biorxiv.org/content/10.1101/2021.07.19.452996v3
Characterization of sequence determinants of enhancer function using natural genetic variation,N/A,https://doi.org/10.1101/2021.12.17.473050,N/A,https://www.biorxiv.org/content/10.1101/2021.12.17.473050v1
Single cell mRNA signals reveal a distinct developmental state of KMT2A-rearranged infant B-cell acute lymphoblastic leukemia,N/A,https://doi.org/10.1101/2021.12.17.473141,N/A,https://www.biorxiv.org/content/10.1101/2021.12.17.473141v1
Tissue- and ethnicity-independent hypervariable DNA methylation states show evidence of establishment in the early human embryo,N/A,https://doi.org/10.1101/2021.12.17.473110,N/A,https://www.biorxiv.org/content/10.1101/2021.12.17.473110v1
Chromatin accessibility of primary human cancers ties regional mutational processes with tissues of origin,N/A,https://doi.org/10.1101/2021.05.14.444202,N/A,https://www.biorxiv.org/content/10.1101/2021.05.14.444202v2
Variation in the transcriptome response and detoxification gene diversity drives pesticide tolerance in fishes,N/A,https://doi.org/10.1101/2021.12.16.473024,N/A,https://www.biorxiv.org/content/10.1101/2021.12.16.473024v1
"Genomic characteristics of recently recognized Vibrio cholerae El Tor lineages associated with cholera in Bangladesh, 1991-2017",N/A,https://doi.org/10.1101/2021.12.16.473094,N/A,https://www.biorxiv.org/content/10.1101/2021.12.16.473094v1
